0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012898227,0.02765573,0.027779591,0.028114864,0.028405009,0.028713164,0.02905534,0.029292473,0.029665573,0.0301354,0.030481736,0.030978736,0.04114597,0.051615773,0.075530764,0.076750809,0.077896773,0.07933369,0.081583291,0.088088673,0.077110382,0.086080109,0.085274909,0.09107877,0.091571818,0.092259927,0.088354073,0.104804118,0.1500766,0.166519636,0.167805727,0.191922182,0.230682273,0.225234636,0.280382,0.397240909,0.423607636,0.568780545,0.709116364,0.601082,0.623094273,1.173995455,0.991091727,0.729973909,0.953170636,1.0889943,0.911291909,0.565385909,0.716061182,1.228173091,1.2935779,0.763360182,0.669630818,1.342299818,1.298434545,1.650198182,1.64075,2.020731818,2.544419091,2.876529091,3.070395455,2.954712,2.468675455,1.785436364,1.902623636,1.484950909,1.255303636,2.099112,2.216723636,2.254694545,2.408939091,1.960851818,2.824174,3.787522727,3.61915,3.060157273,2.264118182,1.917791818,1.350561,1.472055455,1.576471818,1.775675455,1.126177182,0.6419272,0.575665,0.513159545,0.663835545,0.618484,1.446665,1.4515252,1.679952727,1.508400909,1.411818182,1.196712727,2.103234,2.046860909,0.871265091,0.681272818,0.555948091,0.429468364,0.4091158,0.377821636,0.381106273,0.319424273,0.337314545,0.3245109,0.317950818,0.303508182,0.269084636,0.259104182,0.319686636,0.3156423,0.272585636,0.252723909,0.255774273,0.244573727,0.2404706,0.216455182,0.206326182,0.222679455,0.227253545,0.200886273,0.2139985,0.209074545,0.201733909,0.193740818,0.185487909,0.1541052,0.140047364,0.156774182,0.137701818,0.101322591,0.0937698,0.08088049,0.078836345,0.0543908,0.045210991,0.047838873,0.0461069,0.035042855,0.0246573,0.017389009,0.019618927,0.016343618,0.007609831,0.001419237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003565193,0.0125322,0.012996,0.013249525,0.013467033,0.0136949,0.013958033,0.01424035,0.024257067,0.034789375,0.044329567,0.045693975,0.046715533,0.04807705,0.050476067,0.05048775,0.054184233,0.0668102,0.075299533,0.0869327,0.105428333,0.1100895,0.147286667,0.15397925,0.169473667,0.27315675,0.428516333,0.45696,0.446747,0.55542,0.626850333,0.62288125,0.604011667,0.59529825,0.665311667,0.39494475,0.435589667,0.565731,0.636357667,0.63377875,0.818549667,0.79739275,0.92098075,0.701763667,1.05577725,0.781873667,0.709523,0.552002333,0.54040275,0.561032667,0.78232775,1.075981,1.068466,0.769614667,1.056401,0.991305,1.2080275,1.234083333,1.04661,1.012229,1.1684975,1.579013333,1.79301,1.27949,1.176029,1.041032333,1.3285825,1.005897,1.072768,1.002931667,0.76554775,0.332450667,0.321292,0.287140667,0.330461,0.266267,0.27435425,0.0934116,0.059623825,0.037329367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.005841227,0.022452292,0.022822742,0.022997475,0.023327709,0.02357245,0.023962158,0.024370173,0.024697433,0.025098825,0.025600482,0.025979175,0.026569058,0.034968767,0.068986845,0.0704649,0.07184505,0.073450564,0.075220675,0.077692742,0.080840508,0.078936845,0.085226792,0.087972183,0.095530245,0.09584415,0.110934192,0.174083,0.191830167,0.20309125,0.24735925,0.357995091,0.34441475,0.412978833,0.637426455,0.512369,0.6323345,0.578395167,0.583445091,0.574723417,0.597241833,0.889023455,0.940156,0.978259333,0.78700275,0.605074636,0.624110667,0.469892167,0.639521545,0.777838333,0.790469333,0.873057909,0.74477625,0.710342167,0.830158833,1.061313455,0.858831667,0.738766083,0.457067273,0.478346417,1.021204833,0.904648667,0.723232636,0.414492083,0.25940575,0.458584455,0.481567167,0.848658333,0.919177545,1.056959167,0.862952833,1.114610333,1.298032727,1.234746583,0.78576025,0.700786,1.185450833,1.621080833,1.665145833,2.090360909,2.5854975,2.395159167,1.904721818,1.693293333,1.4579525,1.34528,1.317948333,1.146013833,0.935640333,1.634529091,1.348352583,0.657915,0.485008364,0.434094083,0.40891025,0.415075083,0.354771182,0.4035655,0.682242417,0.754654182,1.264806,1.003361917,0.780194,0.799679417,0.687596417,0.6475635,0.710561636,0.6219715,0.72544025,1.164385455,1.104318583,0.898297083,0.673932167,0.664504364,0.7150535,0.638346583,0.826432636,0.826466167,0.6432805,0.551097,0.526739273,0.477295583,0.566570917,0.364138818,0.230054333,0.23064375,0.192340364,0.171118917,0.095095008,0.071686042,0.014907382,0.001706983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023335114,0.02683474,0.027535736,0.028172687,0.028966371,0.029808453,0.030812471,0.031937833,0.033195243,0.034620373,0.036380693,0.038467387,0.0578158,0.06378214,0.123804343,0.304671667,0.527207214,0.744948733,0.685983333,0.71441,0.796028,1.001241429,0.918481333,0.885967857,1.186076667,1.194545357,0.799124667,0.822417643,1.002953267,1.668320929,1.679337333,1.425092143,1.214582667,1.328417143,1.650919333,0.797857429,0.693467067,0.841950357,0.982896333,1.015421643,1.0946868,1.1473208,0.328693857,0.808091933,1.062897071,0.961899933,1.748767214,2.096416667,1.398312857,1.64766,1.353353571,1.176643333,2.108862143,2.434836,2.190117143,2.523716667,2.329072857,2.04806,2.950052857,1.85349,1.748237143,1.277345333,1.357679286,1.386162667,0.881431333,1.548421429,0.851119333,0.790414143,1.103170867,1.424177143,1.488144667,1.333847143,1.3296,1.187190714,1.243300667,1.685627857,1.526275067,0.9682205,1.039046,1.182660714,1.234277333,1.526421429,1.238644667,1.381917857,2.107758,1.52643,1.28895,1.348045333,1.466762857,1.360638,1.033117071,0.898195733,0.470807143,0.310739133,0.130881829,0.03268002,0.006938184,0.000390919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.021199733,0.021585792,0.021976864,0.022310575,0.022730458,0.023249417,0.023685673,0.024192942,0.024798267,0.025328791,0.026018467,0.026702225,0.027493564,0.059211917,0.0671804,0.069710555,0.076493342,0.071076917,0.078655791,0.078169267,0.082712258,0.0862097,0.091722733,0.097499075,0.116464382,0.177854417,0.29912625,0.334383182,0.361029917,0.40116775,0.445399182,0.505006,0.532967167,0.56164175,0.549168091,0.562524833,0.57596425,0.613693,0.675443417,0.6032465,0.897539273,0.843121667,0.93460175,0.635406091,0.456063583,0.407891917,0.896398182,0.912900417,0.748358583,0.847455364,1.009427167,1.344794333,0.595105182,0.81089825,0.532633833,0.933792273,1.092849833,0.78838925,0.961565545,0.397596833,0.178662417,0.223476917,0.570473909,0.856946667,0.887359,1.358985636,1.198806167,1.087825,1.184705455,1.062239083,1.148181417,0.952864909,0.886174167,0.997341417,2.753900909,2.333380833,2.435745833,2.296206364,2.271659167,1.78735,1.710804545,1.653533333,1.320558333,1.767637636,0.878161917,0.9470545,0.678483273,0.639026167,0.884340167,0.763834,0.756313909,0.671505167,0.669296833,1.026443636,1.283496667,1.289003333,1.042965727,1.004233083,0.941692833,0.784390636,0.885239083,0.835443,1.644668182,0.98151,0.906138667,0.810827273,0.884276417,0.914003333,0.905884182,1.28319775,0.723624083,0.865315727,0.992071417,1.577323333,1.492513636,0.874102,0.994102083,1.016619,1.115082182,1.14034125,0.674381333,0.538169818,0.44861275,0.33690275,0.156289273,0.081960917,0.051211633,0.0193417,0.003855802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088532,0.024221269,0.029407613,0.029745863,0.030072787,0.030397119,0.03072478,0.03109298,0.031475294,0.03183498,0.053112606,0.083446647,0.088593107,0.089946163,0.091588293,0.093219419,0.097894833,0.094532433,0.0989678,0.100581813,0.105391306,0.11127822,0.099613531,0.144272533,0.162653733,0.182445438,0.1747014,0.183979063,0.1934296,0.197524067,0.207902313,0.235493733,0.258140813,0.300373933,0.303690533,0.35242675,0.433568,0.4527945,0.532842267,0.440138625,0.408236467,0.6884994,0.855794688,0.6553496,0.590847375,0.564262267,0.5589138,0.6122075,0.589647667,0.479178813,0.3851184,0.261616,0.316316875,0.663007267,0.792769313,0.893121267,0.705400875,1.075518467,1.539040667,1.402191875,1.145131133,1.118611875,0.582367733,0.621612667,0.720220313,0.810049333,0.993578125,1.098241333,1.204583333,1.215811875,1.233799133,1.095429938,1.266579267,1.148283125,1.236436667,1.36387,1.30777375,1.120132667,1.146150625,1.188393333,1.273646,2.209568125,1.901770667,1.456780625,0.978468733,0.854501267,0.614479688,0.4696104,0.142451769,0.019896951,0.000322258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009702533,0.02773714,0.028151136,0.02884494,0.0295562,0.030331493,0.031137907,0.031988871,0.033082613,0.034359393,0.035740643,0.05293694,0.087009086,0.090869627,0.101499347,0.465359929,0.498822267,0.638092643,0.908527333,0.854121333,0.875256429,0.941541333,1.085440714,1.622616667,1.314813333,1.224025,1.187246,0.735128857,0.870642933,1.300394,1.565361429,1.473595333,1.234819286,1.015939333,1.224780667,1.147017143,0.615685,0.732989071,0.443117933,0.656522733,0.767843214,1.184428867,0.8513655,0.639076667,0.4949788,1.241751429,0.952903667,1.122426857,1.585100667,1.433183333,1.638083571,1.213075067,1.435814429,1.872846667,1.963256,2.009152857,2.480536,2.441585,2.397976,1.949621333,1.8253,1.814392,1.514482857,1.484841333,1.110635333,1.355662143,1.112298667,0.643148214,0.579768667,0.5571576,0.561881786,0.838505067,0.920744357,0.874291533,1.404898667,1.044769357,0.9477398,1.009909286,0.810906067,1.031441333,1.402890286,1.139174533,0.900477357,0.845979533,0.976433667,0.8638065,1.108259933,0.891954429,1.034586333,0.980644867,0.989709571,0.480799067,0.43381,0.405226333,0.415681867,0.10414625,0.041375087,0.003270139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014605922,0.032451811,0.033793583,0.034195667,0.034504606,0.034856482,0.035262861,0.035724778,0.051334928,0.071650411,0.072588194,0.083005278,0.107485882,0.109577167,0.111915167,0.115622056,0.114366444,0.117958556,0.125844556,0.122728706,0.157977556,0.159961611,0.178281333,0.179677556,0.204424,0.238520389,0.244800824,0.2773355,0.260863222,0.330049,0.383496444,0.435589056,0.566369056,0.736794118,0.677057222,0.956642778,0.784179778,0.973743333,1.03759,0.909244444,1.08352,0.828428556,0.904987056,0.829984056,0.860796611,1.281187778,1.363666667,1.232461059,1.552614444,1.574285556,1.617718333,1.548608889,1.360357222,0.903663,1.153084611,1.421027647,1.745907222,1.511986667,1.754866667,1.644673889,2.117045556,1.801523889,2.075633529,2.488511667,2.332958889,3.190145556,2.710212222,2.574457222,1.868564444,0.935006235,0.446209444,0.175059406,0.001287583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002164008,0.008552315,0.008807713,0.009054085,0.009349305,0.01897005,0.0199793,0.024668575,0.039767275,0.041113175,0.0424808,0.058806625,0.065009275,0.068225275,0.07056295,0.07812245,0.07816705,0.099359275,0.10767225,0.110968325,0.133857875,0.15273225,0.15385575,0.157084,0.18158575,0.20186075,0.22686725,0.245718,0.26995075,0.323003,0.3257665,0.3383415,0.52221275,0.47815875,0.58526625,0.5861525,0.51503175,0.4529535,0.421182,0.56374675,0.781303,0.723478,0.7688425,1.29458,1.09966,0.996945,0.83340925,0.8834205,1.1865775,1.4383525,1.54206,1.354435,1.30063,1.185235,1.185785,1.5048275,1.520935,0.8734935,1.229025,1.22382,1.6292875,1.2699325,1.13653,1.23379125,0.841261667,0.8822555,0.57642825,0.27878325,0.290594,0.163130375,0.034927625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042513782,0.062836182,0.064643673,0.066121336,0.067740273,0.069629473,0.071843,0.07440445,0.077338536,0.080515945,0.084426009,0.089059445,0.166423182,0.176540273,0.344076455,0.561027727,0.601850545,1.132278,1.735578182,1.810029091,1.775941667,1.944823636,1.97925,2.013365455,1.978961818,1.802670909,1.444784545,1.119248182,1.27033,1.126393636,1.414031818,1.335367273,1.544040833,1.220862727,1.112656364,1.556357273,1.257390636,1.114132818,1.512210909,1.121784727,0.862175,1.183231818,1.204989091,1.839201818,1.877043636,2.262168333,2.802223636,2.13648,2.139868182,1.408762818,0.983343636,1.870847273,1.2457,1.072375455,1.123507727,0.756719909,0.835413818,1.513885455,1.89299,1.690614545,1.097962818,0.867897273,0.946237636,1.004911273,1.107522727,1.438646364,1.313598182,1.346597273,1.503422727,1.191177273,0.988982545,1.049113833,1.085019455,1.291370818,1.209943636,1.934547273,2.022556364,2.07289,2.214876364,2.245246364,1.327465455,1.670823636,0.458861909,0.249290091,0.20293525,0.186424,0.205364636,0.180857727,0.205675,0.198676636,0.203613818,0.245135636,0.215310636,0.224490364,0.210922909,0.186930818,0.214263583,0.213495545,0.210575182,0.181267909,0.243261636,0.201614545,0.193860091,0.205184364,0.226790727,0.223338182,0.184516727,0.193995182,0.242168455,0.244084,0.231270182,0.243963545,0.202911727,0.190493273,0.207920727,0.192592364,0.188813364,0.197725727,0.222553909,0.216629727,0.204848182,0.220521727,0.208355667,0.236339273,0.180405182,0.195389909,0.208037,0.155585,0.129520273,0.141562727,0.124035182,0.124071727,0.094554909,0.075787,0.063199018,0.061082542,0.039644527,0.018292618,0.036609173,0.018406782,0.010062923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
