-2.50678
-6.18959
-5.55545
-4.47325
-4.38641
-6.03079
-5.19862
-6.26042
-6.07326
-3.64525
-1.65587
-1.90586
-2.75105
-3.53499
-3.47943
-2.83766
-2.78476
-5.90573
-4.89179
-5.91313969
-5.84491347
-5.76691808
-5.8960481
-6.11475512
